permutation,n_runs,estimate,contrast,cover_value
20,30,3.7387473526835,PF − SF[e],0.25
21,2,3.85481377746055,PF − SF[e],0.25
21,3,3.61246094619173,PF − SF[e],0.25
21,4,3.35910833970434,PF − SF[e],0.25
21,5,3.29337263981961,PF − SF[e],0.25
21,6,3.45291679300567,PF − SF[e],0.25
21,7,3.61246094619173,PF − SF[e],0.25
21,8,4.63390521847009,PF − SF[e],0.25
21,9,3.61246094619173,PF − SF[e],0.25
21,10,3.45291679300567,PF − SF[e],0.25
21,11,3.41977705711133,PF − SF[e],0.25
21,12,3.51611900165153,PF − SF[e],0.25
21,13,3.41977705711133,PF − SF[e],0.25
21,14,3.51611900165153,PF − SF[e],0.25
21,15,3.41977705711133,PF − SF[e],0.25
21,16,3.51611900165153,PF − SF[e],0.25
21,17,3.41977705711133,PF − SF[e],0.25
21,18,3.51611900165153,PF − SF[e],0.25
21,19,3.61246094619173,PF − SF[e],0.25
21,20,3.51611900165153,PF − SF[e],0.25
21,21,3.61246094619173,PF − SF[e],0.25
21,22,3.97400291825397,PF − SF[e],0.25
21,23,3.61246094619173,PF − SF[e],0.25
21,24,3.7387473526835,PF − SF[e],0.25
21,25,3.86503375917528,PF − SF[e],0.25
21,26,4.10028932474575,PF − SF[e],0.25
21,27,3.86503375917528,PF − SF[e],0.25
21,28,3.7387473526835,PF − SF[e],0.25
21,29,3.86503375917528,PF − SF[e],0.25
21,30,3.7387473526835,PF − SF[e],0.25
22,2,5.56932351870819,PF − SF[e],0.25
22,3,5.65534949074845,PF − SF[e],0.25
22,4,5.56932351870819,PF − SF[e],0.25
22,5,5.48329754666793,PF − SF[e],0.25
22,6,4.90942121849207,PF − SF[e],0.25
22,7,4.33554489031621,PF − SF[e],0.25
22,8,4.10028932474575,PF − SF[e],0.25
22,9,3.86503375917528,PF − SF[e],0.25
22,10,4.10028932474575,PF − SF[e],0.25
22,11,4.33554489031621,PF − SF[e],0.25
22,12,4.90942121849207,PF − SF[e],0.25
22,13,4.33554489031621,PF − SF[e],0.25
22,14,4.10028932474575,PF − SF[e],0.25
22,15,4.33554489031621,PF − SF[e],0.25
22,16,4.10028932474575,PF − SF[e],0.25
22,17,4.33554489031621,PF − SF[e],0.25
22,18,4.90942121849207,PF − SF[e],0.25
22,19,4.33554489031621,PF − SF[e],0.25
22,20,4.10028932474575,PF − SF[e],0.25
22,21,4.33554489031621,PF − SF[e],0.25
22,22,4.10028932474575,PF − SF[e],0.25
22,23,4.33554489031621,PF − SF[e],0.25
22,24,4.10028932474575,PF − SF[e],0.25
22,25,3.86503375917528,PF − SF[e],0.25
22,26,3.69883292399868,PF − SF[e],0.25
22,27,3.61246094619173,PF − SF[e],0.25
22,28,3.7387473526835,PF − SF[e],0.25
22,29,3.61246094619173,PF − SF[e],0.25
22,30,3.7387473526835,PF − SF[e],0.25
23,2,0.938448548708948,PF − SF[e],0.25
23,3,0.609009635732946,PF − SF[e],0.25
23,4,0.50188736882933,PF − SF[e],0.25
23,5,0.609009635732946,PF − SF[e],0.25
23,6,0.938448548708948,PF − SF[e],0.25
23,7,1.26788746168495,PF − SF[e],0.25
23,8,2.18682159745094,PF − SF[e],0.25
23,9,3.10575573321694,PF − SF[e],0.25
23,10,3.0352143471232,PF − SF[e],0.25
23,11,3.10575573321694,PF − SF[e],0.25
23,12,3.19956418651828,PF − SF[e],0.25
23,13,3.29337263981961,PF − SF[e],0.25
23,14,3.19956418651828,PF − SF[e],0.25
23,15,3.29337263981961,PF − SF[e],0.25
23,16,3.57920319949745,PF − SF[e],0.25
23,17,3.86503375917528,PF − SF[e],0.25
23,18,3.64240540814331,PF − SF[e],0.25
23,19,3.86503375917528,PF − SF[e],0.25
23,20,4.10028932474575,PF − SF[e],0.25
23,21,3.86503375917528,PF − SF[e],0.25
23,22,3.7387473526835,PF − SF[e],0.25
23,23,3.61246094619173,PF − SF[e],0.25
23,24,3.51611900165153,PF − SF[e],0.25
23,25,3.61246094619173,PF − SF[e],0.25
23,26,3.57254651750691,PF − SF[e],0.25
23,27,3.53263208882208,PF − SF[e],0.25
23,28,3.57254651750691,PF − SF[e],0.25
23,29,3.61246094619173,PF − SF[e],0.25
23,30,3.7387473526835,PF − SF[e],0.25
24,2,4.73906255071324,PF − SF[e],0.25
24,3,6.37236936820955,PF − SF[e],0.25
24,4,6.63931776677555,PF − SF[e],0.25
24,5,6.90626616534155,PF − SF[e],0.25
24,6,8.18579199334886,PF − SF[e],0.25
24,7,6.90626616534155,PF − SF[e],0.25
24,8,6.63931776677555,PF − SF[e],0.25
24,9,6.37236936820955,PF − SF[e],0.25
24,10,5.92783345743874,PF − SF[e],0.25
24,11,5.67665634723653,PF − SF[e],0.25
24,12,5.9095779817485,PF − SF[e],0.25
24,13,5.67665634723653,PF − SF[e],0.25
24,14,5.9095779817485,PF − SF[e],0.25
24,15,5.67665634723653,PF − SF[e],0.25
24,16,5.9095779817485,PF − SF[e],0.25
24,17,5.67665634723653,PF − SF[e],0.25
24,18,5.66600291899249,PF − SF[e],0.25
24,19,5.65534949074845,PF − SF[e],0.25
24,20,5.56932351870819,PF − SF[e],0.25
24,21,5.48329754666793,PF − SF[e],0.25
24,22,5.08253091321899,PF − SF[e],0.25
24,23,4.68176427977005,PF − SF[e],0.25
24,24,4.61700602338601,PF − SF[e],0.25
24,25,4.55224776700197,PF − SF[e],0.25
24,26,4.44389632865909,PF − SF[e],0.25
24,27,4.33554489031621,PF − SF[e],0.25
24,28,4.10028932474575,PF − SF[e],0.25
24,29,3.86503375917528,PF − SF[e],0.25
24,30,3.7387473526835,PF − SF[e],0.25
25,2,6.40670401428722,PF − SF[e],0.25
25,3,3.86503375917528,PF − SF[e],0.25
25,4,4.20864076308863,PF − SF[e],0.25
25,5,3.86503375917528,PF − SF[e],0.25
25,6,4.20864076308863,PF − SF[e],0.25
25,7,4.55224776700197,PF − SF[e],0.25
25,8,4.20864076308863,PF − SF[e],0.25
25,9,4.55224776700197,PF − SF[e],0.25
25,10,4.20864076308863,PF − SF[e],0.25
25,11,3.86503375917528,PF − SF[e],0.25
25,12,4.20864076308863,PF − SF[e],0.25
25,13,4.55224776700197,PF − SF[e],0.25
25,14,4.61700602338601,PF − SF[e],0.25
25,15,4.55224776700197,PF − SF[e],0.25
25,16,4.61700602338601,PF − SF[e],0.25
25,17,4.68176427977005,PF − SF[e],0.25
25,18,4.61700602338601,PF − SF[e],0.25
25,19,4.68176427977005,PF − SF[e],0.25
25,20,5.08253091321899,PF − SF[e],0.25
25,21,5.48329754666793,PF − SF[e],0.25
25,22,5.08253091321899,PF − SF[e],0.25
25,23,4.68176427977005,PF − SF[e],0.25
25,24,4.61700602338601,PF − SF[e],0.25
25,25,4.55224776700197,PF − SF[e],0.25
25,26,4.44389632865909,PF − SF[e],0.25
25,27,4.33554489031621,PF − SF[e],0.25
25,28,4.10028932474575,PF − SF[e],0.25
25,29,3.86503375917528,PF − SF[e],0.25
25,30,3.7387473526835,PF − SF[e],0.25
26,2,5.5243076859756,PF − SF[e],0.25
26,3,6.14249961626047,PF − SF[e],0.25
26,4,4.62412767473871,PF − SF[e],0.25
26,5,6.14249961626047,PF − SF[e],0.25
26,6,4.62412767473871,PF − SF[e],0.25
26,7,6.14249961626047,PF − SF[e],0.25
26,8,4.62412767473871,PF − SF[e],0.25
26,9,3.10575573321694,PF − SF[e],0.25
26,10,4.62412767473871,PF − SF[e],0.25
26,11,3.10575573321694,PF − SF[e],0.25
26,12,3.72065031176658,PF − SF[e],0.25
26,13,4.33554489031621,PF − SF[e],0.25
26,14,3.93408848956915,PF − SF[e],0.25
26,15,4.33554489031621,PF − SF[e],0.25
26,16,3.97400291825397,PF − SF[e],0.25
26,17,3.86503375917528,PF − SF[e],0.25
26,18,3.7387473526835,PF − SF[e],0.25
26,19,3.86503375917528,PF − SF[e],0.25
26,20,3.7387473526835,PF − SF[e],0.25
26,21,3.86503375917528,PF − SF[e],0.25
26,22,4.10028932474575,PF − SF[e],0.25
26,23,3.86503375917528,PF − SF[e],0.25
26,24,4.10028932474575,PF − SF[e],0.25
26,25,3.86503375917528,PF − SF[e],0.25
26,26,4.10028932474575,PF − SF[e],0.25
26,27,4.33554489031621,PF − SF[e],0.25
26,28,4.10028932474575,PF − SF[e],0.25
26,29,3.86503375917528,PF − SF[e],0.25
26,30,3.7387473526835,PF − SF[e],0.25
27,2,3.25141724582909,PF − SF[e],0.25
27,3,2.16728960134196,PF − SF[e],0.25
27,4,2.47938895933612,PF − SF[e],0.25
27,5,2.79148831733028,PF − SF[e],0.25
27,6,3.56351660382324,PF − SF[e],0.25
27,7,2.79148831733028,PF − SF[e],0.25
27,8,3.04243047857495,PF − SF[e],0.25
27,9,2.79148831733028,PF − SF[e],0.25
27,10,3.04243047857495,PF − SF[e],0.25
27,11,3.29337263981961,PF − SF[e],0.25
27,12,3.12902280042454,PF − SF[e],0.25
27,13,3.29337263981961,PF − SF[e],0.25
27,14,3.57920319949745,PF − SF[e],0.25
27,15,3.29337263981961,PF − SF[e],0.25
27,16,3.57920319949745,PF − SF[e],0.25
27,17,3.29337263981961,PF − SF[e],0.25
27,18,3.57920319949745,PF − SF[e],0.25
27,19,3.86503375917528,PF − SF[e],0.25
27,20,4.10028932474575,PF − SF[e],0.25
27,21,4.33554489031621,PF − SF[e],0.25
27,22,4.10028932474575,PF − SF[e],0.25
27,23,3.86503375917528,PF − SF[e],0.25
27,24,4.10028932474575,PF − SF[e],0.25
27,25,3.86503375917528,PF − SF[e],0.25
27,26,3.69883292399868,PF − SF[e],0.25
27,27,3.53263208882208,PF − SF[e],0.25
27,28,3.69883292399868,PF − SF[e],0.25
27,29,3.86503375917528,PF − SF[e],0.25
27,30,3.7387473526835,PF − SF[e],0.25
28,2,3.12193331155117,PF − SF[e],0.25
28,3,3.61246094619173,PF − SF[e],0.25
28,4,3.2885669536106,PF − SF[e],0.25
28,5,3.29337263981961,PF − SF[e],0.25
28,6,3.12902280042454,PF − SF[e],0.25
28,7,3.29337263981961,PF − SF[e],0.25
28,8,3.45291679300567,PF − SF[e],0.25
28,9,3.53263208882208,PF − SF[e],0.25
28,10,3.57254651750691,PF − SF[e],0.25
28,11,3.61246094619173,PF − SF[e],0.25
28,12,3.97400291825397,PF − SF[e],0.25
28,13,4.33554489031621,PF − SF[e],0.25
28,14,4.10028932474575,PF − SF[e],0.25
28,15,3.86503375917528,PF − SF[e],0.25
28,16,3.7387473526835,PF − SF[e],0.25
28,17,3.61246094619173,PF − SF[e],0.25
28,18,3.7387473526835,PF − SF[e],0.25
28,19,3.61246094619173,PF − SF[e],0.25
28,20,3.7387473526835,PF − SF[e],0.25
28,21,3.86503375917528,PF − SF[e],0.25
28,22,3.7387473526835,PF − SF[e],0.25
28,23,3.61246094619173,PF − SF[e],0.25
28,24,3.7387473526835,PF − SF[e],0.25
28,25,3.61246094619173,PF − SF[e],0.25
28,26,3.57254651750691,PF − SF[e],0.25
28,27,3.53263208882208,PF − SF[e],0.25
28,28,3.57254651750691,PF − SF[e],0.25
28,29,3.61246094619173,PF − SF[e],0.25
28,30,3.7387473526835,PF − SF[e],0.25
29,2,2.50153730385318,PF − SF[e],0.25
29,3,3.41977705711133,PF − SF[e],0.25
29,4,3.87766097371377,PF − SF[e],0.25
29,5,4.33554489031621,PF − SF[e],0.25
29,6,3.87766097371377,PF − SF[e],0.25
29,7,4.33554489031621,PF − SF[e],0.25
29,8,4.99544719053233,PF − SF[e],0.25
29,9,4.33554489031621,PF − SF[e],0.25
29,10,3.93408848956915,PF − SF[e],0.25
29,11,4.33554489031621,PF − SF[e],0.25
29,12,3.93408848956915,PF − SF[e],0.25
29,13,3.53263208882208,PF − SF[e],0.25
29,14,3.93408848956915,PF − SF[e],0.25
29,15,3.53263208882208,PF − SF[e],0.25
29,16,3.93408848956915,PF − SF[e],0.25
29,17,4.33554489031621,PF − SF[e],0.25
29,18,3.93408848956915,PF − SF[e],0.25
29,19,4.33554489031621,PF − SF[e],0.25
29,20,4.44389632865909,PF − SF[e],0.25
29,21,4.33554489031621,PF − SF[e],0.25
29,22,4.10028932474575,PF − SF[e],0.25
29,23,4.33554489031621,PF − SF[e],0.25
29,24,4.10028932474575,PF − SF[e],0.25
29,25,4.33554489031621,PF − SF[e],0.25
29,26,4.10028932474575,PF − SF[e],0.25
29,27,3.86503375917528,PF − SF[e],0.25
29,28,4.10028932474575,PF − SF[e],0.25
29,29,3.86503375917528,PF − SF[e],0.25
29,30,3.7387473526835,PF − SF[e],0.25
30,2,2.11156922334544,PF − SF[e],0.25
30,3,3.41977705711133,PF − SF[e],0.25
30,4,4.05077066844069,PF − SF[e],0.25
30,5,3.41977705711133,PF − SF[e],0.25
30,6,3.1922250090704,PF − SF[e],0.25
30,7,3.41977705711133,PF − SF[e],0.25
30,8,3.1922250090704,PF − SF[e],0.25
30,9,3.10575573321694,PF − SF[e],0.25
30,10,3.26276639516414,PF − SF[e],0.25
30,11,3.41977705711133,PF − SF[e],0.25
30,12,3.64240540814331,PF − SF[e],0.25
30,13,3.41977705711133,PF − SF[e],0.25
30,14,3.26276639516414,PF − SF[e],0.25
30,15,3.41977705711133,PF − SF[e],0.25
30,16,3.26276639516414,PF − SF[e],0.25
30,17,3.41977705711133,PF − SF[e],0.25
30,18,3.26276639516414,PF − SF[e],0.25
30,19,3.10575573321694,PF − SF[e],0.25
30,20,3.19956418651828,PF − SF[e],0.25
30,21,3.29337263981961,PF − SF[e],0.25
30,22,3.19956418651828,PF − SF[e],0.25
30,23,3.29337263981961,PF − SF[e],0.25
30,24,3.35657484846547,PF − SF[e],0.25
30,25,3.41977705711133,PF − SF[e],0.25
30,26,3.47620457296671,PF − SF[e],0.25
30,27,3.53263208882208,PF − SF[e],0.25
30,28,3.57254651750691,PF − SF[e],0.25
30,29,3.61246094619173,PF − SF[e],0.25
30,30,3.7387473526835,PF − SF[e],0.25
31,2,1.71758853151346,PF − SF[e],0.25
31,3,2.16728960134196,PF − SF[e],0.25
31,4,4.15489460880122,PF − SF[e],0.25
31,5,3.41977705711133,PF − SF[e],0.25
31,6,3.35657484846547,PF − SF[e],0.25
31,7,3.41977705711133,PF − SF[e],0.25
31,8,4.05077066844069,PF − SF[e],0.25
31,9,4.33554489031621,PF − SF[e],0.25
31,10,4.50865458504313,PF − SF[e],0.25
31,11,4.33554489031621,PF − SF[e],0.25
31,12,4.10028932474575,PF − SF[e],0.25
31,13,4.33554489031621,PF − SF[e],0.25
31,14,4.50865458504313,PF − SF[e],0.25
31,15,4.33554489031621,PF − SF[e],0.25
31,16,4.10028932474575,PF − SF[e],0.25
31,17,4.33554489031621,PF − SF[e],0.25
31,18,4.10028932474575,PF − SF[e],0.25
31,19,3.86503375917528,PF − SF[e],0.25
31,20,4.10028932474575,PF − SF[e],0.25
31,21,4.33554489031621,PF − SF[e],0.25
31,22,4.10028932474575,PF − SF[e],0.25
31,23,3.86503375917528,PF − SF[e],0.25
31,24,4.10028932474575,PF − SF[e],0.25
31,25,3.86503375917528,PF − SF[e],0.25
31,26,3.7387473526835,PF − SF[e],0.25
31,27,3.61246094619173,PF − SF[e],0.25
31,28,3.7387473526835,PF − SF[e],0.25
31,29,3.61246094619173,PF − SF[e],0.25
31,30,3.7387473526835,PF − SF[e],0.25
32,2,6.59429354311442,PF − SF[e],0.25
32,3,4.68176427977005,PF − SF[e],0.25
32,4,6.59429354311442,PF − SF[e],0.25
32,5,4.68176427977005,PF − SF[e],0.25
32,6,3.82321862039976,PF − SF[e],0.25
32,7,4.68176427977005,PF − SF[e],0.25
32,8,5.16855688525925,PF − SF[e],0.25
32,9,5.65534949074845,PF − SF[e],0.25
32,10,5.16855688525925,PF − SF[e],0.25
32,11,4.68176427977005,PF − SF[e],0.25
32,12,4.27339901947267,PF − SF[e],0.25
32,13,4.68176427977005,PF − SF[e],0.25
32,14,5.16855688525925,PF − SF[e],0.25
32,15,4.68176427977005,PF − SF[e],0.25
32,16,4.50865458504313,PF − SF[e],0.25
32,17,4.33554489031621,PF − SF[e],0.25
32,18,4.10028932474575,PF − SF[e],0.25
32,19,4.33554489031621,PF − SF[e],0.25
32,20,4.44389632865909,PF − SF[e],0.25
32,21,4.55224776700197,PF − SF[e],0.25
32,22,4.44389632865909,PF − SF[e],0.25
32,23,4.55224776700197,PF − SF[e],0.25
32,24,4.44389632865909,PF − SF[e],0.25
32,25,4.33554489031621,PF − SF[e],0.25
32,26,4.10028932474575,PF − SF[e],0.25
32,27,3.86503375917528,PF − SF[e],0.25
32,28,3.7387473526835,PF − SF[e],0.25
32,29,3.86503375917528,PF − SF[e],0.25
32,30,3.7387473526835,PF − SF[e],0.25
33,2,5.36660264152056,PF − SF[e],0.25
33,3,3.61246094619173,PF − SF[e],0.25
33,4,6.05964187632526,PF − SF[e],0.25
33,5,5.67665634723653,PF − SF[e],0.25
33,6,7.09173957684766,PF − SF[e],0.25
33,7,5.67665634723653,PF − SF[e],0.25
33,8,4.64455864671413,PF − SF[e],0.25
33,9,3.61246094619173,PF − SF[e],0.25
33,10,4.08235435659685,PF − SF[e],0.25
33,11,4.55224776700197,PF − SF[e],0.25
33,12,4.08235435659685,PF − SF[e],0.25
33,13,4.55224776700197,PF − SF[e],0.25
33,14,4.44389632865909,PF − SF[e],0.25
33,15,4.33554489031621,PF − SF[e],0.25
33,16,3.97400291825397,PF − SF[e],0.25
33,17,3.61246094619173,PF − SF[e],0.25
33,18,3.97400291825397,PF − SF[e],0.25
33,19,4.33554489031621,PF − SF[e],0.25
33,20,4.10028932474575,PF − SF[e],0.25
33,21,3.86503375917528,PF − SF[e],0.25
33,22,4.10028932474575,PF − SF[e],0.25
33,23,3.86503375917528,PF − SF[e],0.25
33,24,3.7387473526835,PF − SF[e],0.25
33,25,3.61246094619173,PF − SF[e],0.25
33,26,3.57254651750691,PF − SF[e],0.25
33,27,3.61246094619173,PF − SF[e],0.25
33,28,3.7387473526835,PF − SF[e],0.25
33,29,3.86503375917528,PF − SF[e],0.25
33,30,3.7387473526835,PF − SF[e],0.25
34,2,3.86289858342775,PF − SF[e],0.25
34,3,4.33554489031621,PF − SF[e],0.25
34,4,3.56351660382324,PF − SF[e],0.25
34,5,4.33554489031621,PF − SF[e],0.25
34,6,5.23902225328834,PF − SF[e],0.25
34,7,6.14249961626047,PF − SF[e],0.25
34,8,5.23902225328834,PF − SF[e],0.25
34,9,5.67665634723653,PF − SF[e],0.25
34,10,5.66600291899249,PF − SF[e],0.25
34,11,5.65534949074845,PF − SF[e],0.25
34,12,4.99544719053233,PF − SF[e],0.25
34,13,4.33554489031621,PF − SF[e],0.25
34,14,3.97400291825397,PF − SF[e],0.25
34,15,4.33554489031621,PF − SF[e],0.25
34,16,4.50865458504313,PF − SF[e],0.25
34,17,4.33554489031621,PF − SF[e],0.25
34,18,4.50865458504313,PF − SF[e],0.25
34,19,4.33554489031621,PF − SF[e],0.25
34,20,4.50865458504313,PF − SF[e],0.25
34,21,4.33554489031621,PF − SF[e],0.25
34,22,3.97400291825397,PF − SF[e],0.25
34,23,3.86503375917528,PF − SF[e],0.25
34,24,3.7387473526835,PF − SF[e],0.25
34,25,3.86503375917528,PF − SF[e],0.25
34,26,3.7387473526835,PF − SF[e],0.25
34,27,3.86503375917528,PF − SF[e],0.25
34,28,4.10028932474575,PF − SF[e],0.25
34,29,3.86503375917528,PF − SF[e],0.25
34,30,3.7387473526835,PF − SF[e],0.25
35,2,7.65003839650624,PF − SF[e],0.25
35,3,5.65534949074845,PF − SF[e],0.25
35,4,8.71139709746942,PF − SF[e],0.25
35,5,5.65534949074845,PF − SF[e],0.25
35,6,7.08108614860362,PF − SF[e],0.25
35,7,8.50682280645879,PF − SF[e],0.25
35,8,7.08108614860362,PF − SF[e],0.25
35,9,5.65534949074845,PF − SF[e],0.25
35,10,4.63390521847009,PF − SF[e],0.25
35,11,3.61246094619173,PF − SF[e],0.25
35,12,3.57254651750691,PF − SF[e],0.25
35,13,3.53263208882208,PF − SF[e],0.25
35,14,3.31919391101951,PF − SF[e],0.25
35,15,3.53263208882208,PF − SF[e],0.25
35,16,3.31919391101951,PF − SF[e],0.25
35,17,3.53263208882208,PF − SF[e],0.25
35,18,3.57254651750691,PF − SF[e],0.25
35,19,3.53263208882208,PF − SF[e],0.25
35,20,3.57254651750691,PF − SF[e],0.25
35,21,3.53263208882208,PF − SF[e],0.25
35,22,3.47620457296671,PF − SF[e],0.25
35,23,3.41977705711133,PF − SF[e],0.25
35,24,3.47620457296671,PF − SF[e],0.25
35,25,3.53263208882208,PF − SF[e],0.25
35,26,3.57254651750691,PF − SF[e],0.25
35,27,3.61246094619173,PF − SF[e],0.25
35,28,3.7387473526835,PF − SF[e],0.25
35,29,3.61246094619173,PF − SF[e],0.25
35,30,3.7387473526835,PF − SF[e],0.25
36,2,5.96329993178506,PF − SF[e],0.25
36,3,6.14249961626047,PF − SF[e],0.25
36,4,4.7811383366859,PF − SF[e],0.25
36,5,3.41977705711133,PF − SF[e],0.25
36,6,2.50153730385318,PF − SF[e],0.25
36,7,3.29337263981961,PF − SF[e],0.25
36,8,3.35657484846547,PF − SF[e],0.25
36,9,3.29337263981961,PF − SF[e],0.25
36,10,3.35657484846547,PF − SF[e],0.25
36,11,3.29337263981961,PF − SF[e],0.25
36,12,3.12902280042454,PF − SF[e],0.25
36,13,3.29337263981961,PF − SF[e],0.25
36,14,3.35657484846547,PF − SF[e],0.25
36,15,3.41977705711133,PF − SF[e],0.25
36,16,3.47620457296671,PF − SF[e],0.25
36,17,3.41977705711133,PF − SF[e],0.25
36,18,3.47620457296671,PF − SF[e],0.25
36,19,3.53263208882208,PF − SF[e],0.25
36,20,3.47620457296671,PF − SF[e],0.25
36,21,3.53263208882208,PF − SF[e],0.25
36,22,3.57254651750691,PF − SF[e],0.25
36,23,3.53263208882208,PF − SF[e],0.25
36,24,3.57254651750691,PF − SF[e],0.25
36,25,3.61246094619173,PF − SF[e],0.25
36,26,3.7387473526835,PF − SF[e],0.25
36,27,3.86503375917528,PF − SF[e],0.25
36,28,4.10028932474575,PF − SF[e],0.25
36,29,3.86503375917528,PF − SF[e],0.25
36,30,3.7387473526835,PF − SF[e],0.25
37,2,2.04836701469958,PF − SF[e],0.25
37,3,3.29337263981961,PF − SF[e],0.25
37,4,4.48501449352807,PF − SF[e],0.25
37,5,5.67665634723653,PF − SF[e],0.25
37,6,4.60464421802931,PF − SF[e],0.25
37,7,5.67665634723653,PF − SF[e],0.25
37,8,4.60464421802931,PF − SF[e],0.25
37,9,3.53263208882208,PF − SF[e],0.25
37,10,3.47620457296671,PF − SF[e],0.25
37,11,3.41977705711133,PF − SF[e],0.25
37,12,3.35657484846547,PF − SF[e],0.25
37,13,3.41977705711133,PF − SF[e],0.25
37,14,3.47620457296671,PF − SF[e],0.25
37,15,3.53263208882208,PF − SF[e],0.25
37,16,3.47620457296671,PF − SF[e],0.25
37,17,3.53263208882208,PF − SF[e],0.25
37,18,3.93408848956915,PF − SF[e],0.25
37,19,3.86503375917528,PF − SF[e],0.25
37,20,3.69883292399868,PF − SF[e],0.25
37,21,3.53263208882208,PF − SF[e],0.25
37,22,3.69883292399868,PF − SF[e],0.25
37,23,3.53263208882208,PF − SF[e],0.25
37,24,3.69883292399868,PF − SF[e],0.25
37,25,3.86503375917528,PF − SF[e],0.25
37,26,4.10028932474575,PF − SF[e],0.25
37,27,3.86503375917528,PF − SF[e],0.25
37,28,4.10028932474575,PF − SF[e],0.25
37,29,3.86503375917528,PF − SF[e],0.25
37,30,3.7387473526835,PF − SF[e],0.25
38,2,0.51167396346523,PF − SF[e],0.25
38,3,1.58329755059503,PF − SF[e],0.25
38,4,2.34452664190599,PF − SF[e],0.25
38,5,1.58329755059503,PF − SF[e],0.25
38,6,2.34452664190599,PF − SF[e],0.25
38,7,1.58329755059503,PF − SF[e],0.25
38,8,2.34452664190599,PF − SF[e],0.25
38,9,3.10575573321694,PF − SF[e],0.25
38,10,3.0352143471232,PF − SF[e],0.25
38,11,3.10575573321694,PF − SF[e],0.25
38,12,3.72065031176658,PF − SF[e],0.25
38,13,3.10575573321694,PF − SF[e],0.25
38,14,3.19956418651828,PF − SF[e],0.25
38,15,3.29337263981961,PF − SF[e],0.25
38,16,3.19956418651828,PF − SF[e],0.25
38,17,3.29337263981961,PF − SF[e],0.25
38,18,3.45291679300567,PF − SF[e],0.25
38,19,3.61246094619173,PF − SF[e],0.25
38,20,3.51611900165153,PF − SF[e],0.25
38,21,3.61246094619173,PF − SF[e],0.25
38,22,3.51611900165153,PF − SF[e],0.25
38,23,3.41977705711133,PF − SF[e],0.25
38,24,3.35657484846547,PF − SF[e],0.25
38,25,3.41977705711133,PF − SF[e],0.25
38,26,3.51611900165153,PF − SF[e],0.25
38,27,3.61246094619173,PF − SF[e],0.25
38,28,3.57254651750691,PF − SF[e],0.25
38,29,3.61246094619173,PF − SF[e],0.25
38,30,3.7387473526835,PF − SF[e],0.25
39,2,1.95455856139824,PF − SF[e],0.25
39,3,2.16728960134196,PF − SF[e],0.25
39,4,2.47938895933612,PF − SF[e],0.25
39,5,2.79148831733028,PF − SF[e],0.25
39,6,2.94862202527361,PF − SF[e],0.25
39,7,2.96467296102946,PF − SF[e],0.25
39,8,2.87808063917987,PF − SF[e],0.25
39,9,2.96467296102946,PF − SF[e],0.25
39,10,3.0352143471232,PF − SF[e],0.25
39,11,3.10575573321694,PF − SF[e],0.25
39,12,3.35910833970434,PF − SF[e],0.25
