region,response,run,term,estimate
SBA,Temp,13,(Intercept),25.0030875430465
SBA,Temp,13,TipoSF_early,0.688456562095904
SBA,Temp,13,TipoSF_intermediate,0.720505367561058
SBA,Temp,13,TipoSF_advanced,0.785639352386192
SBA,Temp,13,"ns(frac_area, df = 3)1",0.64785882641958
SBA,Temp,13,"ns(frac_area, df = 3)2",0.652936201898953
SBA,Temp,13,"ns(frac_area, df = 3)3",0.175232476791334
SBA,Temp,13,"TipoSF_early:ns(frac_area, df = 3)1",-0.931179329508649
SBA,Temp,13,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.00082449867404
SBA,Temp,13,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.01898261615768
SBA,Temp,13,"TipoSF_early:ns(frac_area, df = 3)2",-1.57363545744495
SBA,Temp,13,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.59498964449794
SBA,Temp,13,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.64482257276931
SBA,Temp,13,"TipoSF_early:ns(frac_area, df = 3)3",-0.803669690568378
SBA,Temp,13,"TipoSF_intermediate:ns(frac_area, df = 3)3",-0.887895656206693
SBA,Temp,13,"TipoSF_advanced:ns(frac_area, df = 3)3",-0.927203238942384
SBA,Temp,14,(Intercept),24.9325427216544
SBA,Temp,14,TipoSF_early,0.700531844807543
SBA,Temp,14,TipoSF_intermediate,0.734482250749174
SBA,Temp,14,TipoSF_advanced,0.792374934094052
SBA,Temp,14,"ns(frac_area, df = 3)1",0.688093328194629
SBA,Temp,14,"ns(frac_area, df = 3)2",0.700616283023379
SBA,Temp,14,"ns(frac_area, df = 3)3",0.277958704013005
SBA,Temp,14,"TipoSF_early:ns(frac_area, df = 3)1",-1.00220156532756
SBA,Temp,14,"TipoSF_intermediate:ns(frac_area, df = 3)1",-1.05595383285808
SBA,Temp,14,"TipoSF_advanced:ns(frac_area, df = 3)1",-1.07640856687487
SBA,Temp,14,"TipoSF_early:ns(frac_area, df = 3)2",-1.5899610581917
SBA,Temp,14,"TipoSF_intermediate:ns(frac_area, df = 3)2",-1.63541019912923
SBA,Temp,14,"TipoSF_advanced:ns(frac_area, df = 3)2",-1.66859218965906
SBA,Temp,14,"TipoSF_early:ns(frac_area, df = 3)3",-0.949976642913351
