region;response;run;contrast_type;frac_area;PF_minus_SF_early;PF_minus_SF_intermediate;PF_minus_SF_advanced
SBA;Temp;2;Spatially adjusted;0,959591836734694;0,445307285773971;0,464857028450684;0,434548370958524
SBA;Temp;2;Spatially adjusted;0,979795918367347;0,444509068291747;0,465235201259119;0,437035207714366
SBA;Temp;2;Spatially adjusted;1;0,443554524330324;0,465443091650144;0,439356522883557
SBA;Temp;2;Current landscape;0,0273900683969259;-0,72000926946339;-0,860780088456654;-1,19912832900732
SBA;Temp;2;Current landscape;0,0791823267936707;-0,494470912142354;-0,706241414192292;-1,17453612818635
SBA;Temp;2;Current landscape;0,125370100140572;-0,532267805818243;-0,701723841885116;-1,20226291581553
SBA;Temp;2;Current landscape;0,176178053021431;-0,42234616537068;-0,531179530289744;-0,855370571490138
SBA;Temp;2;Current landscape;0,222273901104927;-0,229001718811656;-0,459008557370218;-0,721698339367531
SBA;Temp;2;Current landscape;0,277568727731705;-0,0898404285128827;-0,371206735996925;-0,700594454661271
SBA;Temp;2;Current landscape;0,325856387615204;-0,18734286396559;-0,410702021179052;-0,746316725775298
SBA;Temp;2;Current landscape;0,374699085950851;-0,0415802660067435;-0,254471204478598;-0,796079967761049
SBA;Temp;2;Current landscape;0,421433687210083;-0,0735289526675942;-0,266407403572082;-0,744794123471174
SBA;Temp;2;Current landscape;0,478869616985321;0,0882736397062871;-0,068242769666174;-0,477923142984867
SBA;Temp;2;Current landscape;0,522310972213745;0,0483285677853438;-0,0199476462088235;-0,441567440410058
SBA;Temp;2;Current landscape;0,574462652206421;0,148648380310728;-0,000264439563100183;-0,366726462461187
SBA;Temp;2;Current landscape;0,622185587882996;0,0365301872650328;0,0230942004687336;-0,216060825447656
SBA;Temp;2;Current landscape;0,673019886016846;0,0212228313552565;-0,0116127450179775;-0,496163271478213
SBA;Temp;2;Current landscape;0,727172017097473;0,209926293357384;0,0851148837076003;-0,0242279771346823
SBA;Temp;2;Current landscape;0,77355945110321;0,206682834507014;0,117626569149952;-0,023274817431421
SBA;Temp;2;Current landscape;0,826602846384049;0,0589829861133637;0,151587931989816;-0,109261116781465
SBA;Temp;2;Current landscape;0,874411284923553;0,0550494820966989;-0,0375208172370591;-0,0757723728135034
SBA;Temp;2;Current landscape;0,929678171873092;0,0167810167946101;0,0141516590696007;0,00778615831590201
SBA;Temp;2;Current landscape;1;0,0259128172458212;-0,179129191705218;-0,378663222817426
SBA;Temp;3;Spatially adjusted;0,01;-0,66757954453962;-0,686842233040952;-0,668799314216241
SBA;Temp;3;Spatially adjusted;0,0302040816326531;-0,633763000016188;-0,656633376429245;-0,643641075207555
SBA;Temp;3;Spatially adjusted;0,0504081632653061;-0,59996561037919;-0,626400741466185;-0,618438951480673
SBA;Temp;3;Spatially adjusted;0,0706122448979592;-0,566206530515046;-0,596120549800418;-0,593149058317401
SBA;Temp;3;Spatially adjusted;0,0908163265306122;-0,532504915310202;-0,565769023080598;-0,567727510999539
SBA;Temp;3;Spatially adjusted;0,111020408163265;-0,498879919651081;-0,535322382955371;-0,542130424808896
SBA;Temp;3;Spatially adjusted;0,131224489795918;-0,465350698424111;-0,504756851073385;-0,516313915027272
SBA;Temp;3;Spatially adjusted;0,151428571428571;-0,431936406515728;-0,474048649083287;-0,490234096936472
SBA;Temp;3;Spatially adjusted;0,171632653061224;-0,398656198812358;-0,443173998633725;-0,463847085818301
SBA;Temp;3;Spatially adjusted;0,191836734693878;-0,365529230200437;-0,412109121373348;-0,437108996954567
SBA;Temp;3;Spatially adjusted;0,212040816326531;-0,332574655566393;-0,380830238950804;-0,409975945627068
SBA;Temp;3;Spatially adjusted;0,232244897959184;-0,299811629796658;-0,34931357301474;-0,38240404711761
SBA;Temp;3;Spatially adjusted;0,252448979591837;-0,26725930777766;-0,317535345213809;-0,354349416707997
SBA;Temp;3;Spatially adjusted;0,27265306122449;-0,234936844395833;-0,285471777196655;-0,325768169680035
SBA;Temp;3;Spatially adjusted;0,292857142857143;-0,202863394537605;-0,253099090611926;-0,29661642131553
SBA;Temp;3;Spatially adjusted;0,313061224489796;-0,171058113089416;-0,22039350710827;-0,266850286896279
