region;response;contrast_type;frac_plot;frac_bin;stage;median;lower;upper;n_runs
SBA;Temp;Current landscape;9;40–45;SF[e];0,0197835202749382;-0,127031122252021;0,196211409328246;30
SBA;Temp;Current landscape;9;40–45;SF[i];-0,189499136621921;-0,296589661489072;0,02019003360407;30
SBA;Temp;Current landscape;9;40–45;SF[a];-0,544353205072248;-0,717376059304897;-0,323807481281581;30
SBA;Temp;Current landscape;10;45–50;SF[e];0,0871765272915983;-0,0551137366506469;0,293772795051787;30
SBA;Temp;Current landscape;10;45–50;SF[i];-0,0395996048251917;-0,234359656828585;0,0863836720104807;30
SBA;Temp;Current landscape;10;45–50;SF[a];-0,389318692131954;-0,610624555063145;-0,159707776296147;30
SBA;Temp;Current landscape;11;50–55;SF[e];0,0884987237708559;-0,0478933714608893;0,269301113125527;30
SBA;Temp;Current landscape;11;50–55;SF[i];-0,0916869419384785;-0,26583432323707;0,109904425418326;30
SBA;Temp;Current landscape;11;50–55;SF[a];-0,391826139534093;-0,558595506917416;-0,138247937443204;30
SBA;Temp;Current landscape;12;55–60;SF[e];0,13150005602575;-0,0280173631559306;0,299281118490232;30
SBA;Temp;Current landscape;12;55–60;SF[i];-0,0618920956580684;-0,211171965498596;0,0814076175855777;30
SBA;Temp;Current landscape;12;55–60;SF[a];-0,407100161937825;-0,555610376504685;-0,165975835321652;30
SBA;Temp;Current landscape;13;60–65;SF[e];0,116802678508662;0,00507119867956032;0,261776254765795;30
SBA;Temp;Current landscape;13;60–65;SF[i];0,00575627983630509;-0,0949698448348454;0,126415034176971;30
SBA;Temp;Current landscape;13;60–65;SF[a];-0,314892858009906;-0,502085567796453;-0,155581958885844;30
SBA;Temp;Current landscape;14;65–70;SF[e];0,140279326780045;-0,0173434222809018;0,293375528454675;30
SBA;Temp;Current landscape;14;65–70;SF[i];-0,00885627258310607;-0,230427539621234;0,192756323086974;30
SBA;Temp;Current landscape;14;65–70;SF[a];-0,335031313655986;-0,603763185647777;-0,105422201738165;30
SBA;Temp;Current landscape;15;70–75;SF[e];0,0945355097831869;-0,054632006229276;0,219431123378449;30
SBA;Temp;Current landscape;15;70–75;SF[i];0,0132191694762334;-0,210088548676802;0,15019705370378;30
SBA;Temp;Current landscape;15;70–75;SF[a];-0,240371300717368;-0,406913196488619;-0,0628891612500003;30
SBA;Temp;Current landscape;16;75–80;SF[e];0,108124926829964;-0,147391335643024;0,313282298663852;30
SBA;Temp;Current landscape;16;75–80;SF[i];0,00776204818454751;-0,204708312167973;0,203380329914343;30
SBA;Temp;Current landscape;16;75–80;SF[a];-0,15252865703919;-0,428651456448232;0,0325788990779563;30
SBA;Temp;Current landscape;17;80–85;SF[e];0,0769108254941849;-0,104577486686251;0,21024875159397;30
SBA;Temp;Current landscape;17;80–85;SF[i];0,106053291851151;-0,0523477225089839;0,267015271198747;30
SBA;Temp;Current landscape;17;80–85;SF[a];-0,203671479926286;-0,370435266663014;-0,00977133600332335;30
SBA;Temp;Current landscape;18;85–90;SF[e];0,0491514644154592;-0,0502533778053723;0,223674959489694;30
SBA;Temp;Current landscape;18;85–90;SF[i];-0,0589612768965875;-0,23590127573208;0,118928985502138;30
SBA;Temp;Current landscape;18;85–90;SF[a];-0,235254089314803;-0,418359517830772;-0,043571658020591;30
SBA;Temp;Current landscape;19;90–95;SF[e];0,0119129149926742;-0,115610409304998;0,119506768725633;30
SBA;Temp;Current landscape;19;90–95;SF[i];-0,0172340196387033;-0,210353891267511;0,134309991503642;30
SBA;Temp;Current landscape;19;90–95;SF[a];0,0214884024905011;-0,180274097828647;0,247362819371134;30
SBA;Temp;Current landscape;20;95–100;SF[e];0,0391567394026833;-0,0859036649154263;0,151293186721475;30
SBA;Temp;Current landscape;20;95–100;SF[i];-0,189454821000874;-0,341082336080151;-0,0613612934492613;30
SBA;Temp;Current landscape;20;95–100;SF[a];-0,429800366480972;-0,617330790886379;-0,290398393740268;30
