cell_id;Lon;Lat;spatial_component;region;response;run
2677520;-50,8795455805769;-8,76567941348334;62,8576175171475;SBA;Prec;2
2678586;-50,870644409098;-8,11794633811474;102,883504733469;SBA;Prec;2
2679566;-50,8617432376191;-8,11794633811474;101,571947217497;SBA;Prec;2
2681458;-50,8439408946613;-9,89021600266493;-8,91370933462168;SBA;Prec;2
2681594;-50,8439408946613;-8,1449352162551;98,1236004533172;SBA;Prec;2
2682443;-50,8350397231824;-9,94419375894565;-12,2617581331215;SBA;Prec;2
2682448;-50,8350397231824;-9,89921229537838;-10,7257018277742;SBA;Prec;2
2682589;-50,8350397231824;-8,15393150896855;96,4995920732076;SBA;Prec;2
2684376;-50,8172373802247;-9,17051258558871;32,7498639417763;SBA;Prec;2
2686325;-50,7994350372669;-8,47779804665285;70,1548632469312;SBA;Prec;2
2687294;-50,790533865788;-8,25289072881653;85,1753036811387;SBA;Prec;2
2688100;-50,7816326943091;-9,57534575769408;-4,45851585828497;SBA;Prec;2
2688102;-50,7816326943091;-9,54835687955373;-2,54555823839168;SBA;Prec;2
2688137;-50,7816326943091;-9,18850517101562;29,9993145928493;SBA;Prec;2
2691824;-50,7460280083935;-9,05356078031383;36,3657717819078;SBA;Prec;2
2691951;-50,7460280083935;-6,85846535823136;93,3319944479802;SBA;Prec;2
