region;response;contrast_type;frac_plot;frac_bin;stage;median;lower;upper;n_runs
CBA;Evapo;Current landscape;14;65–70;SF[e];-14,3193431117434;-25,6592772880351;-3,71637065766951;30
CBA;Evapo;Current landscape;14;65–70;SF[i];-16,6973791113127;-32,5163504437121;-4,92816090511051;30
CBA;Evapo;Current landscape;14;65–70;SF[a];-7,65392090337673;-19,8736752829049;8,08589438469243;30
CBA;Evapo;Current landscape;15;70–75;SF[e];-23,9510142590362;-31,9271787601187;-13,5108375370488;30
CBA;Evapo;Current landscape;15;70–75;SF[i];-38,376876004343;-50,8944333716909;-28,2834843991618;30
CBA;Evapo;Current landscape;15;70–75;SF[a];-5,25813059515656;-20,8743599288336;7,62992518221872;30
CBA;Evapo;Current landscape;16;75–80;SF[e];-45,776670769777;-51,9647600389761;-38,2099398688678;30
CBA;Evapo;Current landscape;16;75–80;SF[i];-30,0415792666742;-37,8179184551834;-20,7260629822156;30
CBA;Evapo;Current landscape;16;75–80;SF[a];-8,99473891945524;-21,9962017274211;2,68874684873793;30
CBA;Evapo;Current landscape;17;80–85;SF[e];-43,5384374662922;-54,364239354057;-35,4289469711682;30
CBA;Evapo;Current landscape;17;80–85;SF[i];-15,0217380490406;-24,3693852852941;-5,45710491393175;30
CBA;Evapo;Current landscape;17;80–85;SF[a];-4,57014394945975;-15,2485924846772;5,02891177156089;30
CBA;Evapo;Current landscape;18;85–90;SF[e];-28,6587202834291;-42,6076305288903;-19,0231940545302;30
CBA;Evapo;Current landscape;18;85–90;SF[i];-16,0800499102321;-29,5092212575167;-8,46798962477483;30
CBA;Evapo;Current landscape;18;85–90;SF[a];9,39030352968518;-3,14245789762694;17,6490932593466;30
CBA;Evapo;Current landscape;19;90–95;SF[e];-33,8378608122083;-45,3430888402162;-27,231148689813;30
CBA;Evapo;Current landscape;19;90–95;SF[i];-11,5924245740253;-21,9103171119483;-4,02853605993228;30
CBA;Evapo;Current landscape;19;90–95;SF[a];18,0691726928517;9,3521378820836;25,7657494898235;30
CBA;Evapo;Current landscape;20;95–100;SF[e];-32,6142644664567;-40,9884049433956;-27,0446663871135;30
CBA;Evapo;Current landscape;20;95–100;SF[i];12,6362772592662;6,12977316188009;18,6856392257719;30
CBA;Evapo;Current landscape;20;95–100;SF[a];40,1113150495303;34,4607286681817;44,4524504651147;30
