year_effect;Ano;region;response;run
-207,338522883932;2002;EBA;Prec;29
-142,125608426933;2003;EBA;Prec;29
-115,087148002869;2004;EBA;Prec;29
-121,572673606542;2005;EBA;Prec;29
23,5761306062648;2006;EBA;Prec;29
-174,032532266223;2007;EBA;Prec;29
212,527145259908;2008;EBA;Prec;29
297,052645370989;2009;EBA;Prec;29
-233,736505403272;2010;EBA;Prec;29
142,229520819237;2011;EBA;Prec;29
-345,610669592694;2012;EBA;Prec;29
98,8858021283592;2013;EBA;Prec;29
155,803951373258;2014;EBA;Prec;29
-287,551984335032;2015;EBA;Prec;29
-189,571512570978;2016;EBA;Prec;29
191,841004987175;2017;EBA;Prec;29
161,927577071841;2018;EBA;Prec;29
122,313066636295;2019;EBA;Prec;29
195,509147111058;2020;EBA;Prec;29
246,936393320668;2021;EBA;Prec;29
-32,672410114355;2001;EBA;Prec;30
-214,921722798344;2002;EBA;Prec;30
-139,812544937945;2003;EBA;Prec;30
-118,242804272504;2004;EBA;Prec;30
-126,749946322644;2005;EBA;Prec;30
23,2441838238738;2006;EBA;Prec;30
-175,160137023213;2007;EBA;Prec;30
212,194246079698;2008;EBA;Prec;30
301,531468467683;2009;EBA;Prec;30
-239,126854538448;2010;EBA;Prec;30
140,153913914083;2011;EBA;Prec;30
-356,007003226166;2012;EBA;Prec;30
102,622659283382;2013;EBA;Prec;30
161,269414880569;2014;EBA;Prec;30
-284,65539241122;2015;EBA;Prec;30
-189,722797657236;2016;EBA;Prec;30
196,200070592984;2017;EBA;Prec;30
163,9018117128;2018;EBA;Prec;30
129,585984988675;2019;EBA;Prec;30
195,59012141317;2020;EBA;Prec;30
250,777738144827;2021;EBA;Prec;30
